count, Time, ForceInput_x_T[0], ForceInput_x_T[1], ForceInput_x_T[2], ForceInput_x_T[3], ForceInput_x_T[4], ForceInput_x_T[5]
105,1727834664.0298681,-231543.30653432282,262328.18288153695,82243.63880031611,96677.6313130353,-133174.9412272342,0.0
106,1727834664.0300624,-230609.66416926507,261749.8579633678,82346.76562012843,97281.86650874173,-132989.80460828997,0.0
107,1727834664.306217,-229779.7598447693,262212.5178979031,82192.07539040997,96637.34896665484,-133792.06329038172,0.0
108,1727834664.3064013,0.0,0.0,0.0,0.0,0.0,0.0
109,1727834664.5271442,-228119.95119577774,259783.5532415926,82192.07539040997,97040.17243045916,-133668.6388777522,0.0
110,1727834664.5273638,-227912.47511465382,261981.18793063547,81779.56811116073,97442.99589426348,-133298.3656398637,0.0
111,1727834664.765929,-228742.37943914958,261981.18793063547,81367.0608319115,97724.97231892649,-133174.9412272342,0.0
112,1727834664.7664351,-229987.23592589324,262675.17783243844,82243.63880031611,97080.45477683959,-134409.18535352923,0.0
113,1727834664.998954,-230402.18808814115,262096.8529142693,82862.39971918997,97040.17243045916,-134347.4731472145,0.0
114,1727834664.999709,-230920.878290951,260824.5380942971,82656.14607956535,97483.2782406439,-133977.19990932598,0.0
115,1727834665.252118,-229157.33160139745,261634.19297973393,81676.44129134843,97644.40762616564,-134470.897559844,0.0
116,1727834665.2527878,-229261.06964195945,261287.19802883247,81728.00470125457,97483.2782406439,-133792.06329038172,0.0
117,1727834665.5069432,-228223.6892363397,261055.86806156478,82501.4558498469,96959.60773769829,-133236.65343354893,0.0
118,1727834665.5073287,-227912.47511465382,261865.52294700162,82140.51198050381,97040.17243045916,-133174.9412272342,0.0
119,1727834665.7471328,0.0,0.0,0.0,0.0,0.0,0.0
120,1727834665.7473528,-228949.85552027353,262906.50779970613,81470.18765172383,97604.12527978518,-133298.3656398637,0.0
121,1727834666.0174148,0.0,0.0,0.0,0.0,0.0,0.0
122,1727834666.0178316,-230609.66416926507,262559.51284880465,80954.55355266226,96677.6313130353,-132804.6679893457,0.0
123,1727834666.288421,-228846.11747971154,262212.5178979031,81573.31447153611,96677.6313130353,-132249.2581325129,0.0
124,1727834666.28862,-227393.78491184395,261518.52799610008,81521.75106162997,96637.34896665484,-132434.3947514572,0.0
125,1727834666.520062,-228431.16531746366,260246.2131761279,81573.31447153611,96073.39611732881,-133113.22902091945,0.0
126,1727834666.5202577,-227497.5229524059,258973.89835615575,81263.9340120992,96556.78427389398,-133360.07784617844,0.0
127,1727834666.7607172,0.0,0.0,0.0,0.0,0.0,0.0
128,1727834666.7609327,-230817.140250389,262212.5178979031,80954.55355266226,97523.56058702435,-132928.09240197518,0.0
129,1727834666.9922707,-231958.2586965707,261402.8630124663,80851.42673284996,98127.79578273081,-131940.69710093917,0.0
130,1727834666.9924667,-230298.45004757916,260824.5380942971,80799.8633229438,97886.10170444821,-132187.5459261982,0.0
131,1727834667.2583747,-229779.7598447693,262675.17783243844,80748.29991303764,96516.50192751354,-133545.21446512273,0.0
132,1727834667.2585657,-228638.6413985876,260824.5380942971,80026.4121743515,96153.96081008966,-133730.35108406696,0.0
133,1727834667.53559,-229053.59356083546,259320.89330705724,79923.28535453917,96959.60773769829,-133113.22902091945,0.0
134,1727834667.535787,-229053.59356083546,259899.21822522645,80387.35604369457,97120.73712322002,-133730.35108406696,0.0
135,1727834667.8161683,-227497.5229524059,261055.86806156478,81160.80719228688,97402.71354788305,-134285.76094089975,0.0
136,1727834667.8163602,-227601.26099296787,260940.20307793096,81006.11696256841,97805.53701168734,-134532.60976615874,0.0
137,1727834668.0877118,-228223.6892363397,260246.2131761279,81728.00470125457,97281.86650874173,-133730.35108406696,0.0
138,1727834668.0882893,-229261.06964195945,259552.22327432493,82656.14607956535,96959.60773769829,-133298.3656398637,0.0
139,1727834668.3371563,-228846.11747971154,261981.18793063547,81934.2583408792,96637.34896665484,-132928.09240197518,0.0
140,1727834668.3373437,-228846.11747971154,260940.20307793096,81315.49742200534,96113.67846370924,-132557.81916408666,0.0
141,1727834668.579416,-227808.73707409183,259436.5582906911,81160.80719228688,96274.80784923096,-133421.79005249322,0.0
142,1727834668.5796144,-227808.73707409183,260130.54819249408,80954.55355266226,96597.06662027442,-134594.32197247352,0.0
143,1727834668.866685,-230090.9739664552,259667.88825795875,80232.66581397611,96717.91365941572,-133483.50225880797,0.0
144,1727834668.8668694,0.0,0.0,0.0,0.0,0.0,0.0
145,1727834669.1397195,-227186.30883072,260593.20812702944,79871.72194463303,97362.43120150261,-132557.81916408666,0.0
146,1727834669.1399112,-229364.80768252138,258973.89835615575,80129.5389941638,97483.2782406439,-132557.81916408666,0.0
147,1727834669.3771336,-230298.45004757916,260130.54819249408,81057.68037247457,97201.3018159809,-133606.92667143745,0.0
148,1727834669.3773274,-229053.59356083546,260708.8731106633,80954.55355266226,97040.17243045916,-132989.80460828997,0.0
149,1727834669.638463,0.0,0.0,0.0,0.0,0.0,0.0
150,1727834669.638773,-228534.90335802562,261287.19802883247,80232.66581397611,97161.01946960045,-132310.97033882767,0.0
151,1727834669.8932745,0.0,0.0,0.0,0.0,0.0,0.0
152,1727834669.8934388,0.0,0.0,0.0,0.0,0.0,0.0
153,1727834670.151893,-228846.11747971154,260593.20812702944,81521.75106162997,96516.50192751354,-133977.19990932598,0.0
154,1727834670.152224,-229468.54572308337,258742.5683888881,80954.55355266226,96476.21958113313,-133668.6388777522,0.0
155,1727834670.4315746,0.0,0.0,0.0,0.0,0.0,0.0
156,1727834670.4320385,-228742.37943914958,259205.22832342342,80645.17309322534,96798.47835217658,-133915.4877030112,0.0
157,1727834670.7045846,-228534.90335802562,260361.87815976175,81212.37060219303,96999.89008407874,-132681.2435767162,0.0
158,1727834670.7047606,0.0,0.0,0.0,0.0,0.0,0.0
159,1727834670.9901235,-228119.95119577774,257932.91350345121,80954.55355266226,96919.32539131786,-133113.22902091945,0.0
160,1727834670.9907486,-229261.06964195945,260014.8832088603,80542.04627341303,97483.2782406439,-132187.5459261982,0.0
161,1727834671.2614796,-230402.18808814115,258973.89835615575,81160.80719228688,97161.01946960045,-133668.6388777522,0.0
162,1727834671.2616742,-228431.16531746366,258858.2333725219,81057.68037247457,97120.73712322002,-133730.35108406696,0.0
163,1727834671.543552,0.0,0.0,0.0,0.0,0.0,0.0
164,1727834671.5437617,-228949.85552027353,261402.8630124663,80490.48286350688,96637.34896665484,-133853.77549669647,0.0
165,1727834671.828853,-228846.11747971154,259783.5532415926,80438.91945360073,96395.65488837226,-132804.6679893457,0.0
166,1727834671.8293633,-229261.06964195945,259783.5532415926,79768.59512482071,96153.96081008966,-132372.68254514242,0.0
167,1727834672.113561,-228638.6413985876,258858.2333725219,78531.07328707301,95992.83142456795,-133606.92667143745,0.0
168,1727834672.113761,-229572.28376364536,258858.2333725219,79098.27079604071,97040.17243045916,-133792.06329038172,0.0
169,1727834672.453027,-228431.16531746366,260708.8731106633,79974.84876444533,97886.10170444821,-133421.79005249322,0.0
170,1727834672.4532044,0.0,0.0,0.0,0.0,0.0,0.0
171,1727834672.7454202,-226460.14254678617,257354.58858528206,79304.52443566531,96879.04304493743,-132372.68254514242,0.0
172,1727834672.745614,-226667.6186279101,257238.92360164825,78685.76351679147,96999.89008407874,-131755.56048199488,0.0
173,1727834673.0450785,-228846.11747971154,258742.5683888881,78685.76351679147,96637.34896665484,-132187.5459261982,0.0
174,1727834673.0452795,-227082.570790158,257817.2485198174,80077.97558425766,96758.19600579613,-133051.5168146047,0.0
175,1727834673.3263264,-225526.5001817284,255850.94379804222,79871.72194463303,96677.6313130353,-133483.50225880797,0.0
176,1727834673.3265154,-226771.35666847212,257932.91350345121,79820.15853472688,97684.68997254607,-133298.3656398637,0.0
177,1727834673.6015444,-228534.90335802562,259552.22327432493,78376.38305735454,97362.43120150261,-133051.5168146047,0.0
178,1727834673.6017368,-228534.90335802562,258511.23842162042,78273.25623754223,96798.47835217658,-133051.5168146047,0.0
179,1727834673.8925657,-227704.99903352984,258048.57848708506,78479.50987716686,96758.19600579613,-132866.38019566046,0.0
180,1727834673.89304,-227808.73707409183,257817.2485198174,77809.18554838686,96556.78427389398,-133853.77549669647,0.0
181,1727834674.191677,0.0,0.0,0.0,0.0,0.0,0.0
182,1727834674.191894,-228949.85552027353,256429.2687162114,77912.31236819917,97080.45477683959,-132742.95578303095,0.0
183,1727834674.477225,-228846.11747971154,255966.608781676,78840.45374650994,97161.01946960045,-133853.77549669647,0.0
184,1727834674.4774184,-226978.83274959604,259783.5532415926,78737.32692669763,97563.84293340477,-133236.65343354893,0.0
185,1727834674.7501547,0.0,0.0,0.0,0.0,0.0,0.0
186,1727834674.7503707,-229053.59356083546,257701.58353618358,78479.50987716686,97724.97231892649,-133421.79005249322,0.0
187,1727834675.036609,-228119.95119577774,259089.56333978957,77551.36849885609,97402.71354788305,-133113.22902091945,0.0
188,1727834675.036789,0.0,0.0,0.0,0.0,0.0,0.0
189,1727834675.3127127,-228119.95119577774,256313.60373257755,78479.50987716686,97040.17243045916,-133236.65343354893,0.0
190,1727834675.312916,-227912.47511465382,258048.57848708506,78737.32692669763,97040.17243045916,-132557.81916408666,0.0
191,1727834675.5866883,-227601.26099296787,257238.92360164825,78840.45374650994,97402.71354788305,-132989.80460828997,0.0
192,1727834675.586898,-227082.570790158,257123.2586180144,77912.31236819917,97765.25466530693,-133236.65343354893,0.0
193,1727834675.8847375,-228119.95119577774,256313.60373257755,77138.86121960684,97120.73712322002,-132742.95578303095,0.0
194,1727834675.8849294,-228119.95119577774,256660.59868347904,77293.55144932531,97161.01946960045,-132804.6679893457,0.0
195,1727834676.190108,-227393.78491184395,256082.2737653099,78067.00259791763,97402.71354788305,-132989.80460828997,0.0
196,1727834676.1905744,-227393.78491184395,255735.2788144084,78892.01715641608,96879.04304493743,-133668.6388777522,0.0
197,1727834676.508119,0.0,0.0,0.0,0.0,0.0,0.0
198,1727834676.5086617,-228534.90335802562,255388.28386350686,78015.43918801149,97201.3018159809,-133236.65343354893,0.0
199,1727834676.8401687,-227704.99903352984,255503.9488471407,78479.50987716686,97040.17243045916,-133915.4877030112,0.0
200,1727834676.840596,-226875.09470903405,256544.93369984525,78015.43918801149,97080.45477683959,-133483.50225880797,0.0
201,1727834677.1472714,-226978.83274959604,257585.91855254973,78015.43918801149,96717.91365941572,-132619.53137040144,0.0
202,1727834677.1476972,-227912.47511465382,258279.90845435276,77602.93190876223,96556.78427389398,-133915.4877030112,0.0
203,1727834677.4530396,-228949.85552027353,257932.91350345121,78015.43918801149,96999.89008407874,-133853.77549669647,0.0
204,1727834677.4532347,-229676.02180420732,256429.2687162114,77860.748958293,97281.86650874173,-133483.50225880797,0.0
205,1727834677.7633438,-230609.66416926507,254347.29901080238,77912.31236819917,96999.89008407874,-134038.91211564076,0.0
206,1727834677.7635415,-229053.59356083546,258973.89835615575,78376.38305735454,96637.34896665484,-133236.65343354893,0.0
207,1727834678.0554354,-227290.04687128193,258395.57343798658,77963.87577810533,96597.06662027442,-133360.07784617844,0.0
208,1727834678.055631,-228327.42727690167,257238.92360164825,77448.24167904377,96355.37254199183,-133236.65343354893,0.0
209,1727834678.356111,0.0,0.0,0.0,0.0,0.0,0.0
210,1727834678.3568804,-227912.47511465382,258279.90845435276,77912.31236819917,96677.6313130353,-133236.65343354893,0.0
211,1727834678.6499712,-228949.85552027353,257470.25356891588,78324.8196474484,97201.3018159809,-133174.9412272342,0.0
212,1727834678.6503494,-228949.85552027353,256891.92865074673,79665.4683050084,96677.6313130353,-133606.92667143745,0.0
213,1727834678.9664528,-228742.37943914958,257354.58858528206,79407.65125547763,96717.91365941572,-133668.6388777522,0.0
214,1727834678.9669394,-230920.878290951,258742.5683888881,78324.8196474484,96999.89008407874,-132866.38019566046,0.0
215,1727834679.2861598,0.0,0.0,0.0,0.0,0.0,0.0
216,1727834679.2863765,-229261.06964195945,258048.57848708506,78427.9464672607,96919.32539131786,-132681.2435767162,0.0
217,1727834679.6378417,-228534.90335802562,259089.56333978957,79046.70738613456,97040.17243045916,-133853.77549669647,0.0
218,1727834679.638272,-227704.99903352984,261171.53304519862,78531.07328707301,97201.3018159809,-133421.79005249322,0.0
219,1727834679.9451175,-227497.5229524059,260014.8832088603,77396.67826913761,97604.12527978518,-132496.10695777193,0.0
220,1727834679.9453115,-228949.85552027353,258626.90340525427,77345.11485923146,97161.01946960045,-131508.7116567359,0.0
221,1727834680.2422426,-229157.33160139745,259205.22832342342,77035.73439979453,96758.19600579613,-131755.56048199488,0.0
222,1727834680.2424233,0.0,0.0,0.0,0.0,0.0,0.0
223,1727834680.5571234,-228016.21315521575,258742.5683888881,77809.18554838686,96838.760698557,-133113.22902091945,0.0
224,1727834680.557317,-228638.6413985876,258048.57848708506,78479.50987716686,96879.04304493743,-133113.22902091945,0.0
225,1727834680.8552883,-228223.6892363397,258395.57343798658,77809.18554838686,96435.93723475268,-133298.3656398637,0.0
226,1727834680.8555453,-227912.47511465382,258048.57848708506,78531.07328707301,96717.91365941572,-132804.6679893457,0.0
227,1727834681.1570942,-227082.570790158,258395.57343798658,79304.52443566531,97241.58416236131,-132742.95578303095,0.0
228,1727834681.1572912,-227497.5229524059,259320.89330705724,78634.20010688531,97161.01946960045,-131385.2872441064,0.0
229,1727834681.4682028,-227290.04687128193,256891.92865074673,78531.07328707301,96597.06662027442,-132557.81916408666,0.0
230,1727834681.4683995,-227186.30883072,256429.2687162114,78995.1439762284,96999.89008407874,-133853.77549669647,0.0
231,1727834681.824977,-227186.30883072,259436.5582906911,77963.87577810533,96758.19600579613,-133483.50225880797,0.0
232,1727834681.825367,0.0,0.0,0.0,0.0,0.0,0.0
233,1727834682.1863394,-225837.71430341434,257701.58353618358,78221.69282763608,97120.73712322002,-134038.91211564076,0.0
234,1727834682.186534,-226563.88058734813,258048.57848708506,77860.748958293,96758.19600579613,-134224.048734585,0.0
235,1727834682.501748,-225733.97626285237,257585.91855254973,78634.20010688531,97281.86650874173,-132866.38019566046,0.0
236,1727834682.5019739,0.0,0.0,0.0,0.0,0.0,0.0
237,1727834682.8767288,-228742.37943914958,257817.2485198174,77860.748958293,97040.17243045916,-133421.79005249322,0.0
238,1727834682.8771026,-228534.90335802562,256660.59868347904,78273.25623754223,96476.21958113313,-133113.22902091945,0.0
239,1727834683.2325308,-229987.23592589324,259436.5582906911,77654.49531866839,96153.96081008966,-131940.69710093917,0.0
240,1727834683.2329514,0.0,0.0,0.0,0.0,0.0,0.0
241,1727834683.575377,-227497.5229524059,257238.92360164825,77396.67826913761,96395.65488837226,-134224.048734585,0.0
242,1727834683.5756602,-227082.570790158,257354.58858528206,77654.49531866839,97805.53701168734,-134470.897559844,0.0
243,1727834683.9078052,-226978.83274959604,256891.92865074673,78324.8196474484,98127.79578273081,-134224.048734585,0.0
244,1727834683.9079964,-227912.47511465382,258511.23842162042,78427.9464672607,97402.71354788305,-132928.09240197518,0.0
245,1727834684.226407,-228638.6413985876,259436.5582906911,77963.87577810533,97362.43120150261,-132002.40930725393,0.0
246,1727834684.2266004,-228327.42727690167,258164.2434707189,78067.00259791763,97161.01946960045,-132434.3947514572,0.0
247,1727834684.5579262,-229157.33160139745,258164.2434707189,78737.32692669763,96838.760698557,-132372.68254514242,0.0
248,1727834684.5581524,-229364.80768252138,255850.94379804222,78118.56600782377,96677.6313130353,-133360.07784617844,0.0
249,1727834684.9132016,-229572.28376364536,255850.94379804222,78531.07328707301,96516.50192751354,-133915.4877030112,0.0
250,1727834684.913398,-229364.80768252138,258048.57848708506,78788.89033660378,96677.6313130353,-133483.50225880797,0.0
251,1727834685.2358994,-226875.09470903405,256891.92865074673,78427.9464672607,97080.45477683959,-132557.81916408666,0.0
252,1727834685.2361286,-227497.5229524059,256660.59868347904,77963.87577810533,97604.12527978518,-132125.83371988343,0.0
253,1727834685.615604,-226978.83274959604,257354.58858528206,77448.24167904377,97040.17243045916,-133545.21446512273,0.0
254,1727834685.6158216,-227912.47511465382,257470.25356891588,78324.8196474484,97483.2782406439,-133730.35108406696,0.0
255,1727834685.936099,-228949.85552027353,258626.90340525427,78170.12941772993,97362.43120150261,-133915.4877030112,0.0
256,1727834685.9363422,-229157.33160139745,258279.90845435276,78170.12941772993,96355.37254199183,-133792.06329038172,0.0
257,1727834686.2771413,-227186.30883072,258626.90340525427,77706.05872857456,96597.06662027442,-133051.5168146047,0.0
258,1727834686.277365,-227704.99903352984,258742.5683888881,77706.05872857456,97161.01946960045,-133545.21446512273,0.0
259,1727834686.6259162,-228742.37943914958,258858.2333725219,77860.748958293,96838.760698557,-132989.80460828997,0.0
260,1727834686.6261616,-227704.99903352984,257123.2586180144,78273.25623754223,97281.86650874173,-133545.21446512273,0.0
261,1727834686.961542,-226978.83274959604,256776.2636671129,78376.38305735454,96677.6313130353,-134470.897559844,0.0
262,1727834686.9617615,-226978.83274959604,257817.2485198174,78531.07328707301,97120.73712322002,-134409.18535352923,0.0
263,1727834687.2996247,-227704.99903352984,257007.59363438058,78582.63669697917,96959.60773769829,-133113.22902091945,0.0
264,1727834687.299822,-228949.85552027353,255850.94379804222,78634.20010688531,96999.89008407874,-131940.69710093917,0.0
265,1727834687.6459801,0.0,0.0,0.0,0.0,0.0,0.0
266,1727834687.646477,-230505.9261287031,257007.59363438058,76881.04417007609,97322.1488551222,-132928.09240197518,0.0
267,1727834688.0169284,-230090.9739664552,257585.91855254973,77499.80508894994,97362.43120150261,-133483.50225880797,0.0
268,1727834688.01741,-231128.35437207494,258164.2434707189,78015.43918801149,97442.99589426348,-132866.38019566046,0.0
269,1727834688.3871512,-230090.9739664552,260130.54819249408,78376.38305735454,97362.43120150261,-132742.95578303095,0.0
270,1727834688.3876047,-227912.47511465382,259667.88825795875,77912.31236819917,96959.60773769829,-133483.50225880797,0.0
271,1727834688.7438166,-228223.6892363397,258973.89835615575,78118.56600782377,97040.17243045916,-132866.38019566046,0.0
272,1727834688.7440205,-228949.85552027353,260130.54819249408,78324.8196474484,97241.58416236131,-131755.56048199488,0.0
273,1727834689.070451,-226978.83274959604,260014.8832088603,79201.39761585303,96879.04304493743,-130521.31635569988,0.0
274,1727834689.0706983,-228119.95119577774,261402.8630124663,79613.90489510226,97120.73712322002,-132187.5459261982,0.0
275,1727834689.4562922,-227186.30883072,257932.91350345121,79459.21466538378,97080.45477683959,-133421.79005249322,0.0
276,1727834689.4568646,-228949.85552027353,257123.2586180144,77963.87577810533,97442.99589426348,-132681.2435767162,0.0
277,1727834689.811944,-229779.7598447693,256197.93874894374,77809.18554838686,97845.81935806779,-132187.5459261982,0.0
278,1727834689.8122647,-228431.16531746366,256544.93369984525,77448.24167904377,97040.17243045916,-132372.68254514242,0.0
279,1727834690.1588912,0.0,0.0,0.0,0.0,0.0,0.0
280,1727834690.1591659,-228016.21315521575,256429.2687162114,77860.748958293,96959.60773769829,-133421.79005249322,0.0
281,1727834690.535194,-228327.42727690167,257470.25356891588,77551.36849885609,96717.91365941572,-133606.92667143745,0.0
282,1727834690.5354486,-229053.59356083546,256660.59868347904,77963.87577810533,96758.19600579613,-133606.92667143745,0.0
283,1727834690.9030225,-227497.5229524059,256544.93369984525,78582.63669697917,97644.40762616564,-134038.91211564076,0.0
284,1727834690.9032514,-226978.83274959604,258973.89835615575,78273.25623754223,97281.86650874173,-134100.62432195546,0.0
285,1727834691.277,-226875.09470903405,256429.2687162114,78840.45374650994,96395.65488837226,-133236.65343354893,0.0
286,1727834691.2772,0.0,0.0,0.0,0.0,0.0,0.0
287,1727834691.627519,-231335.83045319887,258858.2333725219,79252.96102575917,96476.21958113313,-133298.3656398637,0.0
288,1727834691.6277263,-231439.5684937609,257932.91350345121,78118.56600782377,96758.19600579613,-133483.50225880797,0.0
289,1727834691.9966767,-230713.40220982707,258626.90340525427,78634.20010688531,97120.73712322002,-133360.07784617844,0.0
290,1727834691.9969285,-229572.28376364536,256082.2737653099,79201.39761585303,96798.47835217658,-132928.09240197518,0.0
291,1727834692.3755338,-228949.85552027353,258395.57343798658,79304.52443566531,96999.89008407874,-132804.6679893457,0.0
292,1727834692.3757699,-228638.6413985876,258742.5683888881,78015.43918801149,97281.86650874173,-133421.79005249322,0.0
293,1727834692.7611508,-226563.88058734813,257123.2586180144,77499.80508894994,97644.40762616564,-133668.6388777522,0.0
294,1727834692.7613432,-227290.04687128193,257007.59363438058,77912.31236819917,97080.45477683959,-134470.897559844,0.0
295,1727834693.1937718,0.0,0.0,0.0,0.0,0.0,0.0
296,1727834693.1940193,-227393.78491184395,255850.94379804222,78324.8196474484,97040.17243045916,-133236.65343354893,0.0
297,1727834693.576187,-228327.42727690167,256776.2636671129,78273.25623754223,96758.19600579613,-132310.97033882767,0.0
298,1727834693.5764363,-227393.78491184395,258048.57848708506,77757.62213848071,97724.97231892649,-132249.2581325129,0.0
299,1727834693.9444094,-227497.5229524059,258164.2434707189,78273.25623754223,97523.56058702435,-133483.50225880797,0.0
300,1727834693.9446104,-228223.6892363397,258742.5683888881,77912.31236819917,96234.52550285053,-133174.9412272342,0.0
301,1727834694.3017085,-228949.85552027353,259089.56333978957,77706.05872857456,96758.19600579613,-133483.50225880797,0.0
302,1727834694.3018923,0.0,0.0,0.0,0.0,0.0,0.0
303,1727834694.6809022,-229883.49788533128,258279.90845435276,78118.56600782377,96717.91365941572,-133113.22902091945,0.0
304,1727834694.6814287,-228949.85552027353,256891.92865074673,77809.18554838686,97402.71354788305,-133792.06329038172,0.0
305,1727834695.0408938,0.0,0.0,0.0,0.0,0.0,0.0
306,1727834695.0411181,-228016.21315521575,258164.2434707189,77963.87577810533,96999.89008407874,-133730.35108406696,0.0
307,1727834695.422884,-229157.33160139745,259320.89330705724,77706.05872857456,96435.93723475268,-132866.38019566046,0.0
308,1727834695.4230893,-230194.71200701717,257932.91350345121,77241.98803941914,96597.06662027442,-132249.2581325129,0.0
309,1727834695.7859106,0.0,0.0,0.0,0.0,0.0,0.0
310,1727834695.786182,-226045.19038453826,256197.93874894374,77035.73439979453,96476.21958113313,-133174.9412272342,0.0
311,1727834696.1574256,0.0,0.0,0.0,0.0,0.0,0.0
312,1727834696.1580362,-228119.95119577774,255272.61887987304,78118.56600782377,96717.91365941572,-133668.6388777522,0.0
313,1727834696.5414393,-227912.47511465382,256891.92865074673,78531.07328707301,96516.50192751354,-133730.35108406696,0.0
314,1727834696.5416498,-229157.33160139745,257123.2586180144,77860.748958293,96476.21958113313,-132866.38019566046,0.0
315,1727834696.932478,0.0,0.0,0.0,0.0,0.0,0.0
316,1727834696.9326608,0.0,0.0,0.0,0.0,0.0,0.0
317,1727834697.3169427,-229779.7598447693,256544.93369984525,78118.56600782377,96516.50192751354,-132866.38019566046,0.0
318,1727834697.3174374,-229883.49788533128,257354.58858528206,78531.07328707301,96758.19600579613,-132557.81916408666,0.0
319,1727834697.706518,-227912.47511465382,258858.2333725219,78170.12941772993,97161.01946960045,-132064.12151356868,0.0
320,1727834697.706935,-226875.09470903405,259552.22327432493,78788.89033660378,96476.21958113313,-132434.3947514572,0.0
321,1727834698.093197,-228949.85552027353,258395.57343798658,77706.05872857456,96556.78427389398,-133668.6388777522,0.0
322,1727834698.0934222,-228846.11747971154,258742.5683888881,78943.58056632226,96959.60773769829,-134162.3365282702,0.0
323,1727834698.4860833,-227601.26099296787,260361.87815976175,78943.58056632226,97241.58416236131,-134347.4731472145,0.0
324,1727834698.4863617,-228119.95119577774,258973.89835615575,78324.8196474484,96838.760698557,-134470.897559844,0.0
325,1727834698.8643353,0.0,0.0,0.0,0.0,0.0,0.0
326,1727834698.8649318,-230817.140250389,259552.22327432493,78170.12941772993,96355.37254199183,-132804.6679893457,0.0
327,1727834699.237048,-229572.28376364536,257123.2586180144,78067.00259791763,96758.19600579613,-132742.95578303095,0.0
328,1727834699.2373168,-228638.6413985876,257354.58858528206,78685.76351679147,96999.89008407874,-132681.2435767162,0.0
329,1727834699.6416326,-228949.85552027353,257817.2485198174,77809.18554838686,96717.91365941572,-132742.95578303095,0.0
330,1727834699.6418567,-229261.06964195945,257817.2485198174,77963.87577810533,96274.80784923096,-132866.38019566046,0.0
331,1727834700.0278227,-230609.66416926507,259783.5532415926,79304.52443566531,96113.67846370924,-132310.97033882767,0.0
332,1727834700.0282016,-229883.49788533128,260940.20307793096,79510.77807528994,96677.6313130353,-132557.81916408666,0.0
333,1727834700.4533923,-229883.49788533128,262328.18288153695,78634.20010688531,97080.45477683959,-133483.50225880797,0.0
334,1727834700.453621,-228638.6413985876,260361.87815976175,78118.56600782377,96959.60773769829,-132866.38019566046,0.0
335,1727834700.839486,-227912.47511465382,258279.90845435276,78273.25623754223,96677.6313130353,-132989.80460828997,0.0
336,1727834700.839744,-228119.95119577774,257238.92360164825,78273.25623754223,97201.3018159809,-133113.22902091945,0.0
337,1727834701.2529607,-229053.59356083546,258279.90845435276,78531.07328707301,97523.56058702435,-132989.80460828997,0.0
338,1727834701.2531607,-228016.21315521575,258511.23842162042,78995.1439762284,96798.47835217658,-133977.19990932598,0.0
339,1727834701.6588154,-225941.4523439763,259899.21822522645,79098.27079604071,97040.17243045916,-133606.92667143745,0.0
340,1727834701.659043,-227186.30883072,258048.57848708506,80284.22922388227,97281.86650874173,-132619.53137040144,0.0
341,1727834702.0736732,-228742.37943914958,256429.2687162114,81315.49742200534,96758.19600579613,-132866.38019566046,0.0
342,1727834702.074306,-227912.47511465382,259552.22327432493,82192.07539040997,97724.97231892649,-133174.9412272342,0.0
343,1727834702.4734595,-229572.28376364536,261402.8630124663,81470.18765172383,97523.56058702435,-133236.65343354893,0.0
344,1727834702.4736555,-229572.28376364536,259552.22327432493,81624.87788144227,97563.84293340477,-133483.50225880797,0.0
345,1727834702.8692245,-229364.80768252138,259089.56333978957,81521.75106162997,98006.94874358951,-132681.2435767162,0.0
346,1727834702.869453,-229261.06964195945,260593.20812702944,81728.00470125457,97442.99589426348,-133174.9412272342,0.0
347,1727834703.2948165,-229468.54572308337,261981.18793063547,81728.00470125457,97563.84293340477,-133606.92667143745,0.0
348,1727834703.2952116,-228016.21315521575,261518.52799610008,81470.18765172383,97886.10170444821,-133174.9412272342,0.0
349,1727834703.6848094,-228742.37943914958,260130.54819249408,82913.96312909613,97201.3018159809,-133977.19990932598,0.0
350,1727834703.6850095,-229053.59356083546,259320.89330705724,82604.5826696592,97120.73712322002,-133792.06329038172,0.0
351,1727834704.0844123,-227808.73707409183,262443.8478651708,82088.94857059765,97080.45477683959,-134224.048734585,0.0
352,1727834704.0846372,-228327.42727690167,261634.19297973393,82553.01925975305,97684.68997254607,-133668.6388777522,0.0
353,1727834704.4935648,-228949.85552027353,260477.5431433956,82810.83630928383,97201.3018159809,-132742.95578303095,0.0
354,1727834704.494154,-228119.95119577774,261055.86806156478,82913.96312909613,97201.3018159809,-133113.22902091945,0.0
355,1727834704.8832521,-229779.7598447693,260477.5431433956,82449.89243994074,97805.53701168734,-133730.35108406696,0.0
356,1727834704.8834798,-230609.66416926507,262675.17783243844,82707.70948947151,97483.2782406439,-132372.68254514242,0.0
357,1727834705.2703288,0.0,0.0,0.0,0.0,0.0,0.0
358,1727834705.270605,-230090.9739664552,260593.20812702944,82965.52653900228,96919.32539131786,-133421.79005249322,0.0
359,1727834705.754587,-228846.11747971154,263137.8377669738,82913.96312909613,96597.06662027442,-132928.09240197518,0.0
360,1727834705.755064,-227808.73707409183,264641.4825542136,83068.65335881457,96355.37254199183,-133668.6388777522,0.0
361,1727834706.1829457,-227497.5229524059,264525.8175705798,82553.01925975305,96637.34896665484,-132681.2435767162,0.0
362,1727834706.1834035,-228846.11747971154,262790.8428160723,82140.51198050381,96919.32539131786,-133668.6388777522,0.0
363,1727834706.6146576,-228846.11747971154,262212.5178979031,81831.13152106688,96999.89008407874,-133483.50225880797,0.0
